Unnamed: 0,movie_ids,sources,ratings,ratings_binary,review_texts
89,luzzu,critics,fresh,p,you know that the filmmakers are _UNKNOWN_ capturing a _UNKNOWN_ of life vanishing before their eyes . that they do it with this level of _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ 'luzzu ' a success .
90,luzzu,critics,fresh,p,"alex camilleri and _UNKNOWN_ léo lefèvre capture the dying _UNKNOWN_ of maltese fishing with _UNKNOWN_ , curiosity , and _UNKNOWN_ ."
91,luzzu,critics,fresh,p,the rugged and handsome scicluna gives a brooding _UNKNOWN_ that captures jesmark 's _UNKNOWN_ of being trapped in a net .
92,luzzu,critics,fresh,p,one of the _UNKNOWN_ _UNKNOWN_ of 2021
93,luzzu,critics,fresh,p,"_UNKNOWN_ looking and _UNKNOWN_ substantive , universal , _UNKNOWN_ all malta , authentic to tradition , _UNKNOWN_ plugged into contemporary issues , _UNKNOWN_ , _UNKNOWN_ steeped in _UNKNOWN_ _UNKNOWN_ ."
94,luzzu,critics,fresh,p,"there 's a quietly _UNKNOWN_ cumulative impact-and besides , how often are you going to see a movie in the maltese _UNKNOWN_ ?"
95,luzzu,critics,fresh,p,the type of deceivingly familiar film that helps us sail into a place and a lifestyle most of us ignore but that are _UNKNOWN_ vividly _UNKNOWN_ in the hand of a _UNKNOWN_ _UNKNOWN_ with _UNKNOWN_ honed sensibilities .
96,luzzu,critics,fresh,p,"alex camilleri creates a _UNKNOWN_ _UNKNOWN_ that 's instantly involving , following _UNKNOWN_ , _UNKNOWN_ people through _UNKNOWN_ _UNKNOWN_ and lows ."
97,luzzu,critics,fresh,p,"_UNKNOWN_ with _UNKNOWN_ precision and _UNKNOWN_ with vibrant , naturalistic _UNKNOWN_ ... luzzu plunges us into the dangers of a _UNKNOWN_ _UNKNOWN_ that takes ... far more than its due ."
98,luzzu,critics,fresh,p,a gripping portrait of the choice between tradition and _UNKNOWN_ facing a maltese fisherman .
99,luzzu,critics,fresh,p,... creates a vivid portrait of a country in transition and those dealing with unintended consequences .
100,luzzu,critics,fresh,p,"a _UNKNOWN_ portrait of a _UNKNOWN_ in flux , and one man attempting to survive the changes thrust upon him by a baffling outside _UNKNOWN_ ."
101,luzzu,critics,fresh,p,"am _UNKNOWN_ engrossing , _UNKNOWN_ and _UNKNOWN_ un-hollywood slice-of-life"
102,luzzu,critics,fresh,p,"_UNKNOWN_ jesmark let go of the boat , the past and his _UNKNOWN_ traditions is as painful as luzzu is _UNKNOWN_ ."
103,luzzu,critics,fresh,p,"malta 's views are arresting , but the _UNKNOWN_ camilleri chooses would _UNKNOWN_ be found in a travel brochure ."
104,luzzu,audience,3.5,p,có lẽ đây không phải là mô tuýp phim tôi yêu thích nhưng nó đặc sắc bởi cách kể truyện và tâm lý nhân vật chính được đào sâu vào trọng tâm
105,luzzu,audience,3.0,p,this movie had a _UNKNOWN_ to tell and _UNKNOWN_ about the environment to get across but _UNKNOWN_ it was _UNKNOWN_ slow . i think if the _UNKNOWN_ _UNKNOWN_ were n't so sullen _UNKNOWN_ the film it would have been more _UNKNOWN_ and _UNKNOWN_ .
106,luzzu,audience,5.0,p,"a very _UNKNOWN_ to tell _UNKNOWN_ that touches you _UNKNOWN_ and morally . the movie is authentic , very _UNKNOWN_ acted , _UNKNOWN_ and produced . i _UNKNOWN_ _UNKNOWN_ it ."
107,argo_2012,critics,rotten,n,"_UNKNOWN_ your head _UNKNOWN_ , argo . but , _UNKNOWN_ , not too _UNKNOWN_ . _UNKNOWN_ ."
108,argo_2012,critics,fresh,p,"students of _UNKNOWN_ will find plenty to carp about , which does _UNKNOWN_ spoil the _UNKNOWN_ effect , but as a searing slice of entertainment argo is _UNKNOWN_ to fault ."
109,argo_2012,critics,fresh,p,"the subject matter has n't lost any of its edge , _UNKNOWN_ with the continued bedlam in the middle east ."
110,argo_2012,critics,fresh,p,"_UNKNOWN_ , it 's the most absurd ideas that make for the most _UNKNOWN_ stories and _UNKNOWN_ ."
111,argo_2012,critics,fresh,p,"after the frame is built , the plan is set in motion , and the tight pace and constant tension zip you _UNKNOWN_ _UNKNOWN_ one of those _UNKNOWN_ where , once it 's over , you _UNKNOWN_ that you 've been leaning _UNKNOWN_ and forgot to breathe ."
112,argo_2012,critics,fresh,p,argo is a _UNKNOWN_ thriller . [ _UNKNOWN_ _UNKNOWN_ in _UNKNOWN_ ]
113,argo_2012,critics,fresh,p,who would have thought that anyone could have pulled off an audience-friendly _UNKNOWN_ on the 1979 iranian _UNKNOWN_ crisis ?
114,argo_2012,critics,fresh,p,"while argo does have it 's flaws , the film strives for _UNKNOWN_ _UNKNOWN_ ."
115,argo_2012,critics,fresh,p,"_UNKNOWN_ the _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ succumbs to some rather _UNKNOWN_ hollywood tropes _UNKNOWN_ the end , argo does an engaging job of burnishing both sides of the affleck coin ."
116,argo_2012,critics,fresh,p,"you can not call it a _UNKNOWN_ , you can not _UNKNOWN_ call it a straight book-to-film adaptation - but you can call argo so _UNKNOWN_ other things : a satirical _UNKNOWN_ thriller , gripping , tense ... and _UNKNOWN_ ."
117,argo_2012,critics,fresh,p,"a detailed , _UNKNOWN_ _UNKNOWN_ that has some trouble finding its footing between _UNKNOWN_ thriller and suspense movie ."
118,argo_2012,critics,rotten,n,the film _UNKNOWN_ out in the broadest of broad strokes with affleck employing a lowest common denominator tone that would make the most hackneyed of hollywood filmmakers proud .
119,argo_2012,critics,fresh,p,"as a _UNKNOWN_ affleck 's impressive , expanding on the promise he showed in gone baby gone and the town . he 's adopted a _UNKNOWN_ _UNKNOWN_ style for argo , with a zippy curve-ball _UNKNOWN_ spins from wit to suspense ."
120,argo_2012,critics,fresh,p,you 've _UNKNOWN_ got to hand it to affleck .
121,argo_2012,critics,fresh,p,both a riveting spy thriller and an _UNKNOWN_ engaging _UNKNOWN_ of historical _UNKNOWN_ .
122,argo_2012,critics,fresh,p,"this is a movie _UNKNOWN_ seen with as _UNKNOWN_ knowledge as possible , _UNKNOWN_ the surprises ( _UNKNOWN_ the ones that are predictable ) that _UNKNOWN_ more _UNKNOWN_ ."
123,argo_2012,critics,fresh,p,"it 's a _UNKNOWN_ and hugely _UNKNOWN_ action thriller as it is , with some wicked _UNKNOWN_ and a _UNKNOWN_ ending that 's manipulative , _UNKNOWN_ , but was , in _UNKNOWN_ , bequeathed to us by _UNKNOWN_ ."
124,argo_2012,critics,fresh,p,"for any audience , it is a thriller that provides constant rising tension and actual thrills ."
125,argo_2012,critics,fresh,p,"not only that argo is both intelligent and _UNKNOWN_ , it 's riveting from _UNKNOWN_ to finish ."
126,argo_2012,critics,rotten,n,"the action is exciting , the hollywood _UNKNOWN_ are dryly _UNKNOWN_ . but we _UNKNOWN_ get to know the people for whom this farcical plot has been invented ."
127,argo_2012,audience,4.0,p,"_UNKNOWN_ action and contains some tension , but it ultimately felt inaccurate and lacked _UNKNOWN_ depth . the _UNKNOWN_ was _UNKNOWN_ to share and _UNKNOWN_ for a film . unfortunately , the _UNKNOWN_ were abandoned in terms of development in favour of focusing on the plot , and _UNKNOWN_ _UNKNOWN_ were clearly modified for the purposes of _UNKNOWN_ . on the other hand , the pacing was n't too slow nor too fast , the acting was believable , the _UNKNOWN_ felt _UNKNOWN_ , the _UNKNOWN_ effects were decent , the sets/props/costumes seemed genuine _UNKNOWN_ , and the _UNKNOWN_ was catchy and effective ."
128,argo_2012,audience,4.5,p,"an edge of your seat movie with _UNKNOWN_ _UNKNOWN_ , it recreates the iran _UNKNOWN_ crisis with _UNKNOWN_ attention to detail and tremendous _UNKNOWN_ . ben affleck does it again with direction as this felt more _UNKNOWN_ a movie from an earlier _UNKNOWN_ less showy , frenetic and more focused on _UNKNOWN_ . the only knock is there are so _UNKNOWN_ _UNKNOWN_ , it is _UNKNOWN_ to develop them all ."
129,argo_2012,audience,4.0,p,"argo ha senza dubbio una _UNKNOWN_ di qualità ; che probabilmente pecca di mancanza di azione per essere totalmente adatta al grande schermo . forse questo è l'unico punto debole del racconto ; il bisogno hollywoodiano di inserire un _UNKNOWN_ al cardiopalma e denso di suspense , quando probabilmente sarebbe stato meglio attenersi alla storia _UNKNOWN_ visto il tipo di film . molto interessante la narrazione degli _UNKNOWN_ che hanno portato a questa assurda missione ; a cui giustamente viene data la priorità rispetto al racconto dei personaggi . peccato per una prima scena un po ' troppo rapida , in cui non si capisce molto bene la sequenza degli _UNKNOWN_ ."
130,argo_2012,audience,3.0,p,"it might be _UNKNOWN_ that it takes one day to learn to direct , but then it 's _UNKNOWN_ that an _UNKNOWN_ life is not _UNKNOWN_ to learn writing ."
131,argo_2012,audience,5.0,p,_UNKNOWN_ movie ! check out persepolis !
132,argo_2012,audience,3.5,p,"anxious , engaging , and _UNKNOWN_ , but _UNKNOWN_ , argo is a commonly _UNKNOWN_ out _UNKNOWN_ thriller ."
133,argo_2012,audience,4.5,p,the beginning _UNKNOWN_ it impossible for me to root for the _UNKNOWN_ . there should be discussions about what happened _UNKNOWN_ then . i 'm guessing there have been discussions and i missed them all . _UNKNOWN_ are _UNKNOWN_ .
134,argo_2012,audience,5.0,p,an _UNKNOWN_ school edge-of-the-seat thriller of the kind they do n't seem to make any more . this reminded me what a pity that is .
135,argo_2012,audience,4.5,p,"it was an _UNKNOWN_ and intense ride . the only thing i _UNKNOWN_ about argo was that it won the oscar for _UNKNOWN_ _UNKNOWN_ , i did n't expected this _UNKNOWN_ film ."
136,argo_2012,audience,5.0,p,very _UNKNOWN_ represented and acting was a1 thoroughly _UNKNOWN_ it
137,never_rarely_sometimes_always,critics,fresh,p,eliza hittman 's _UNKNOWN_ is marked by the _UNKNOWN_ _UNKNOWN_ of its teen protagonists ...
138,never_rarely_sometimes_always,critics,fresh,p,the effect is cumulative ... this other plot that _UNKNOWN_ in _UNKNOWN_ and in isolated _UNKNOWN_ [ _UNKNOWN_ _UNKNOWN_ in _UNKNOWN_ ]
139,never_rarely_sometimes_always,critics,fresh,p,"a distressingly relevant film about women 's healthcare , and a _UNKNOWN_ , difficult road trip about friendship ."
140,never_rarely_sometimes_always,critics,fresh,p,"understand that this is a film where you 're expected to leave your _UNKNOWN_ beliefs at the door , because you 're being given a chance to watch someone 's headspace . someone 's _UNKNOWN_ for 2 hours ."
141,never_rarely_sometimes_always,critics,fresh,p,_UNKNOWN_ eliza hittman 's devastating _UNKNOWN_ rarely _UNKNOWN_ _UNKNOWN_ is a _UNKNOWN_ with a difference .
142,never_rarely_sometimes_always,critics,fresh,p,"sparse and _UNKNOWN_ , the film achieves so _UNKNOWN_ with so _UNKNOWN_ _UNKNOWN_ ."
143,never_rarely_sometimes_always,critics,fresh,p,hittman 's raw and _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ is so captivating . all of autumns conversations are incredibly natural . and the _UNKNOWN_ hit _UNKNOWN_ when she 's at her _UNKNOWN_ destination .
144,never_rarely_sometimes_always,critics,fresh,p,"it is a _UNKNOWN_ that offers a rather sober look at abortion and emancipation in adolescence , through two organic _UNKNOWN_ from sidney flanigan and talia ryder . [ _UNKNOWN_ _UNKNOWN_ in _UNKNOWN_ ]"
145,never_rarely_sometimes_always,critics,fresh,p,"_UNKNOWN_ and tough to watch , but ultimately _UNKNOWN_ . the _UNKNOWN_ is sparse , but the acting is _UNKNOWN_ . it 's damned _UNKNOWN_ and it will stay with you ."
146,never_rarely_sometimes_always,critics,fresh,p,"yes , the film deftly explores the _UNKNOWN_ around _UNKNOWN_ girls ' _UNKNOWN_ , but it is that candidate for _UNKNOWN_ of the _UNKNOWN_ that sets it _UNKNOWN_ ."
147,never_rarely_sometimes_always,critics,fresh,p,eliza hittman 's own script evades _UNKNOWN_ at all _UNKNOWN_ but not the _UNKNOWN_ of the situation . [ _UNKNOWN_ _UNKNOWN_ in _UNKNOWN_ ]
148,never_rarely_sometimes_always,critics,fresh,p,one of 2020 's 20 _UNKNOWN_ _UNKNOWN_ .
149,never_rarely_sometimes_always,critics,fresh,p,"the marketplace of ideas and the _UNKNOWN_ marketplace overlap , with devastating consequences ..."
150,never_rarely_sometimes_always,critics,fresh,p,the film unveils a cavernous _UNKNOWN_ .
151,never_rarely_sometimes_always,critics,fresh,p,_UNKNOWN_ rarely _UNKNOWN_ _UNKNOWN_ is a _UNKNOWN_ watch for anyone looking for a _UNKNOWN_ _UNKNOWN_ and terrific acting by two _UNKNOWN_ performers .
152,never_rarely_sometimes_always,critics,fresh,p,"you get to see this individual 's struggle , as opposed to a _UNKNOWN_ thesis on the difficulty of getting an abortion in the united states ."
153,never_rarely_sometimes_always,critics,fresh,p,"at its core the film is about uncertainty , pain , anger , and the pursuit of catharsis . sidney flanigan is a revelation . [ _UNKNOWN_ _UNKNOWN_ in _UNKNOWN_ ]"
154,never_rarely_sometimes_always,critics,fresh,p,"a quiet , keenly observed movie that _UNKNOWN_ the pitfalls of pathos to present a _UNKNOWN_ on the _UNKNOWN_ of bodily autonomy ."
155,never_rarely_sometimes_always,critics,fresh,p,"portraits of youthful confusion and fear . eliza hittman , who specializes in an intimate , _UNKNOWN_ procedural approach to _UNKNOWN_ disorientation , _UNKNOWN_ a road movie about a _UNKNOWN_ pennsylvania woman"
156,never_rarely_sometimes_always,critics,fresh,p,it 's an accomplishment for _UNKNOWN_ involved . you 'd _UNKNOWN_ _UNKNOWN_ to see a sequel to learn what happens when they get _UNKNOWN_ . except i think we know the answer .
157,never_rarely_sometimes_always,audience,5.0,p,a very _UNKNOWN_ film . i ca n't remember when i 've last seen such a _UNKNOWN_ perspective in a movie and one executed so competently .
158,never_rarely_sometimes_always,audience,1.5,n,"a bleak , heavy _UNKNOWN_ . or _UNKNOWN_ said an horror show . if that is the situation in us , it is _UNKNOWN_ up , yes , but is _UNKNOWN_ in the _UNKNOWN_ a monster all of a sudden ?"
159,never_rarely_sometimes_always,audience,4.0,p,"`` _UNKNOWN_ rarely _UNKNOWN_ _UNKNOWN_ '' is a completely riveting film _UNKNOWN_ about very _UNKNOWN_ , sensitive problems women _UNKNOWN_ , and is _UNKNOWN_ _UNKNOWN_ for a man to watch , but totally worth it . this film _UNKNOWN_ moved me . this movie _UNKNOWN_ me beyond sad and mad , and that 's when you know a film is a _UNKNOWN_ one , if it succeeds in _UNKNOWN_ you say out loud that you are _UNKNOWN_ all these _UNKNOWN_ _UNKNOWN_ ."
160,never_rarely_sometimes_always,audience,5.0,p,this movie is _UNKNOWN_ !
161,never_rarely_sometimes_always,audience,5.0,p,a _UNKNOWN_ gem . if you have _UNKNOWN_ daughters please make _UNKNOWN_ they watch this movie . _UNKNOWN_ adolescent should watch it .
162,never_rarely_sometimes_always,audience,5.0,p,"this is the movie to watch ! _UNKNOWN_ . it is a harsh look at what it is to be a teen girl , but extraordinarily relatable and _UNKNOWN_ executed . it was so _UNKNOWN_ , i recognized _UNKNOWN_ _UNKNOWN_ in this movie . _UNKNOWN_ gorgeous . the two _UNKNOWN_ actors give _UNKNOWN_ _UNKNOWN_ ."
163,never_rarely_sometimes_always,audience,4.0,p,a bit too _UNKNOWN_ that _UNKNOWN_ single male in this film is into sexual harassment but _UNKNOWN_ a very _UNKNOWN_ one
164,never_rarely_sometimes_always,audience,3.5,p,a _UNKNOWN_ exercise of independent _UNKNOWN_ with _UNKNOWN_ _UNKNOWN_ and low ratio . 7/10
165,never_rarely_sometimes_always,audience,4.0,p,"_UNKNOWN_ _UNKNOWN_ without _UNKNOWN_ being sensationalised or _UNKNOWN_ to the gallery , this is a _UNKNOWN_ and understated _UNKNOWN_ of a _UNKNOWN_ 's _UNKNOWN_ trip to _UNKNOWN_ york for an abortion . the _UNKNOWN_ from which the film takes its title - a series of questions asked of the central _UNKNOWN_ about her _UNKNOWN_ - is a _UNKNOWN_ , simply focussing on her and her _UNKNOWN_ wordless reactions . _UNKNOWN_ else in the film _UNKNOWN_ matches up to that , but there 's not _UNKNOWN_ wrong with it either . compassionate and _UNKNOWN_ ."
166,never_rarely_sometimes_always,audience,3.5,p,"this is a film with an _UNKNOWN_ plot , taking up an issue _UNKNOWN_ _UNKNOWN_ girls deal with around the _UNKNOWN_ . autumn is 18 and _UNKNOWN_ _UNKNOWN_ a typical , moody _UNKNOWN_ . she finds out that she is pregnant and the race for an abortion is on . she must travel to other cities to get things done and _UNKNOWN_ with her is the _UNKNOWN_ more popular girl , skylar - one of her few friends . the plot is serious , but it 's done in a very plesant _UNKNOWN_ . _UNKNOWN_ graphic , supersad or painful to watch . it 's _UNKNOWN_ educational in the _UNKNOWN_ it 's presented and i would say it 's a film to be _UNKNOWN_ for _UNKNOWN_ _UNKNOWN_ boys and girls . eliza hittman is _UNKNOWN_ a _UNKNOWN_ _UNKNOWN_ and she brings sidney flanigan to the _UNKNOWN_ , the protagonist . she is very impressive here and there is no doubt that this should be her breaktrough . _UNKNOWN_ film that got some _UNKNOWN_ deserved hype . 7.5 out of 10 trimesters ."
167,toy_story_3,critics,fresh,p,third _UNKNOWN_ is equally _UNKNOWN_ for woody and the gang .
168,toy_story_3,critics,fresh,p,_UNKNOWN_ short of _UNKNOWN_ .
169,toy_story_3,critics,fresh,p,_UNKNOWN_ _UNKNOWN_ masterful creation by _UNKNOWN_ _UNKNOWN_ studios .
170,toy_story_3,critics,fresh,p,not in the same league as _UNKNOWN_ 's previous efforts ... it still _UNKNOWN_ the notion that this production company is at the forefront of _UNKNOWN_ _UNKNOWN_ .
171,toy_story_3,critics,fresh,p,"toy _UNKNOWN_ 3 is not only one of _UNKNOWN_ 's _UNKNOWN_ _UNKNOWN_ , but perhaps the _UNKNOWN_ of the toy _UNKNOWN_ trilogy ."
